ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	event_type	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	riExonStart_0base	riExonEnd	dPSI
4214	AT5G37370	SRL1	chr5	-			14814825.0	14815052.0	14815171.0	14815283.0	4214	36,42,75,85,18,40,56,86,32,44,61,24	35,16,4,4,22,17,25,25,20,0,5,39	59,42,49,40,45,33,18,41	20,35,36,36,29,53,22,23	269	150	0.000442609101895	0.0042820057947463	0.364,0.594,0.913,0.922,0.313,0.567,0.555,0.657,0.472,1.0,0.872,0.255	0.622,0.401,0.431,0.383,0.464,0.258,0.313,0.499	0.202	RI											14814825.0	14815283.0	0.202
4250	AT5G38600		chr5	+			15457320.0	15457732.0	15458116.0	15458198.0	4250	25,41,25,28,11,22,14,7,40,19,21,25	0,0,0,0,4,0,8,0,1,20,0,2	12,28,15,14,31,35,21,27	6,9,12,4,4,4,6,2	300	150	6.71809990017e-05	0.0009553561548579	1.0,1.0,1.0,1.0,0.579,1.0,0.467,1.0,0.952,0.322,1.0,0.862	0.5,0.609,0.385,0.636,0.795,0.814,0.636,0.871	0.193	RI											15457320.0	15458198.0	0.193
4270	AT5G62170		chr5	-			24973955.0	24975005.0	24975102.0	24975191.0	4270	24,29,11,4,21,2,10,13,3,0,36,20	45,13,2,7,7,8,16,0,14,5,2,8	10,14,6,2,1,2,13,0	13,29,18,11,16,28,9,34	247	150	4.48104929355e-05	0.000678617826855	0.245,0.575,0.77,0.258,0.646,0.132,0.275,1.0,0.115,0.0,0.916,0.603	0.318,0.227,0.168,0.099,0.037,0.042,0.467,0.0	0.291	RI											24973955.0	24975191.0	0.291
4271	AT5G62170		chr5	-			24975102.0	24975191.0	24975264.0	24975632.0	4271	35,20,12,4,8,12,7,6,1,0,14,8	12,9,9,4,5,11,13,5,9,4,8,7	9,8,3,6,0,0,11,0	37,23,27,15,21,16,6,32	223	150	1.46348078878e-07	5.674418089621203e-06	0.662,0.599,0.473,0.402,0.518,0.423,0.266,0.447,0.07,0.0,0.541,0.435	0.141,0.19,0.07,0.212,0.0,0.0,0.552,0.0	0.257	RI											24975102.0	24975632.0	0.257
4297	AT2G06025		chr2	+			2350016.0	2350115.0	2350201.0	2350539.0	4297	54,66,111,69,69,84,50,56,36,64,49,60	8,0,10,25,1,14,0,3,0,0,8,4	79,69,53,78,94,56,58,103	11,13,10,22,20,27,32,20	236	150	6.54573095726e-09	3.961763748887973e-07	0.811,1.0,0.876,0.637,0.978,0.792,1.0,0.922,1.0,1.0,0.796,0.905	0.82,0.771,0.771,0.693,0.749,0.569,0.535,0.766	0.184	RI											2350016.0	2350539.0	0.184
4318	AT5G41170		chr5	-			16478485.0	16478933.0	16479023.0	16480584.0	4318	12,5,23,17,10,26,31,9,11,15,12,9	0,0,0,2,0,1,3,0,0,3,0,2	16,15,21,27,3,7,1,24	4,0,6,1,0,12,0,0	240	150	1.69132972956e-05	0.0002987213326621	1.0,1.0,1.0,0.842,1.0,0.942,0.866,1.0,1.0,0.758,1.0,0.738	0.714,1.0,0.686,0.944,1.0,0.267,1.0,1.0	0.102	RI											16478485.0	16480584.0	0.102
4373	AT4G27270		chr4	-			13662801.0	13662895.0	13663220.0	13663371.0	4373	3,4,28,18,11,32,12,28,13,21,16,19	38,33,5,24,34,39,2,16,4,20,15,28	3,5,5,17,20,16,0,6	31,30,30,23,43,33,1,32	300	150	0.000169232057675	0.0019669758834684	0.038,0.057,0.737,0.273,0.139,0.291,0.75,0.467,0.619,0.344,0.348,0.253	0.046,0.077,0.077,0.27,0.189,0.195,0.0,0.086	0.242	RI											13662801.0	13663371.0	0.242
4429	AT5G46280	MCM3	chr5	-			18770358.0	18770561.0	18770653.0	18770743.0	4429	36,54,34,26,49,27,54,19,55,8,3,93	138,86,68,102,84,111,30,89,70,51,14,65	24,53,61,63,18,8,0,34	96,89,155,125,218,197,216,116	242	150	1.10469300467e-05	0.0002141637258662	0.139,0.28,0.237,0.136,0.266,0.131,0.527,0.117,0.328,0.089,0.117,0.47	0.134,0.27,0.196,0.238,0.049,0.025,0.0,0.154	0.103	RI											18770358.0	18770743.0	0.103
4454	AT1G49980	POLK	chr1	+			18511162.0	18511993.0	18512089.0	18512512.0	4454	23,28,15,36,15,18,17,8,21,18,9,24	10,3,0,2,0,5,7,7,0,7,0,4	13,28,15,16,62,17,19,17	0,2,1,0,0,0,0,0	246	150	6.4089844542500004e-12	8.370471012221775e-10	0.584,0.851,1.0,0.916,1.0,0.687,0.597,0.411,1.0,0.611,1.0,0.785	1.0,0.895,0.901,1.0,1.0,1.0,1.0,1.0	-0.188	RI											18511162.0	18512512.0	-0.188
4555	AT3G49500	RDR6	chr3	-			18350490.0	18353210.0	18353443.0	18353673.0	4555	60,26,1,9,35,39,33,34,41,20,49,26	10,1,9,2,12,2,0,3,2,5,7,6	28,24,11,38,44,22,5,55	6,9,4,10,11,14,12,13	300	150	0.00446239542851	0.0277529680597683	0.75,0.929,0.053,0.692,0.593,0.907,1.0,0.85,0.911,0.667,0.778,0.684	0.7,0.571,0.579,0.655,0.667,0.44,0.172,0.679	0.177	RI											18350490.0	18353673.0	0.177
4595	AT5G53020		chr5	+			21498423.0	21499440.0	21499888.0	21500829.0	4595	50,56,44,53,70,57,49,84,38,29,68,31	0,4,2,5,0,6,8,0,0,0,0,10	44,47,32,30,71,37,51,45	2,5,6,5,10,6,12,2	300	150	0.000161808256227	0.0019029724541578	1.0,0.875,0.917,0.841,1.0,0.826,0.754,1.0,1.0,1.0,1.0,0.608	0.917,0.825,0.727,0.75,0.78,0.755,0.68,0.918	0.108	RI											21498423.0	21500829.0	0.108
4597	AT5G53050		chr5	-			21511395.0	21511543.0	21511669.0	21511818.0	4597	3367,2593,6418,4987,2397,4014,4904,2764,4494,2304,2779,4673	42,55,33,28,67,70,25,27,73,226,159,27	2750,3660,2522,3283,778,1020,149,117	87,54,68,86,239,166,233,314	276	150	1.36165753117e-08	7.147524128716706e-07	0.978,0.962,0.991,0.99,0.951,0.969,0.991,0.982,0.971,0.847,0.905,0.989	0.945,0.974,0.953,0.954,0.639,0.77,0.258,0.168	0.253	RI											21511395.0	21511818.0	0.253
4611	AT5G53850		chr5	-			21863652.0	21863700.0	21864088.0	21864225.0	4611	54,67,159,96,91,125,100,93,73,31,90,61	111,165,91,114,209,127,57,160,140,18,115,95	65,64,83,75,70,66,37,66	127,101,127,130,162,216,138,235	300	150	1.2896993476e-05	0.0002461674837983	0.196,0.169,0.466,0.296,0.179,0.33,0.467,0.225,0.207,0.463,0.281,0.243	0.204,0.241,0.246,0.224,0.178,0.133,0.118,0.123	0.11	RI											21863652.0	21864225.0	0.11
4677	AT5G56620	anac099	chr5	-			22917933.0	22918275.0	22918364.0	22918423.0	4677	30,46,69,33,21,51,26,61,37,19,25,31	0,0,0,0,0,2,0,0,0,2,0,0	28,38,16,40,10,7,9,13	0,0,4,0,6,1,6,6	239	150	1.35783273514e-10	1.3213576204901608e-08	1.0,1.0,1.0,1.0,1.0,0.941,1.0,1.0,1.0,0.856,1.0,1.0	1.0,1.0,0.715,1.0,0.511,0.815,0.485,0.576	0.22	RI											22917933.0	22918423.0	0.22
4692	AT5G65740		chr5	-			26302829.0	26303246.0	26303332.0	26303514.0	4692	51,29,38,52,33,42,35,44,9,19,2,39	59,39,79,82,41,58,71,70,61,28,29,41	24,26,35,40,47,64,33,51	31,43,56,39,35,44,18,36	236	150	0.000292888975808	0.003060227340916	0.355,0.321,0.234,0.287,0.338,0.315,0.239,0.285,0.086,0.301,0.042,0.377	0.33,0.278,0.284,0.395,0.46,0.48,0.538,0.474	-0.14	RI											26302829.0	26303514.0	-0.14
4713	AT5G57790		chr5	-			23411886.0	23412894.0	23412992.0	23413130.0	4713	6,2,0,0,3,3,0,0,0,0,0,0	104,78,154,154,87,129,172,198,124,45,170,104	15,0,4,4,0,3,19,16	89,90,55,105,52,35,8,24	248	150	5.78482817204e-11	6.24132656909446e-09	0.034,0.015,0.0,0.0,0.02,0.014,0.0,0.0,0.0,0.0,0.0,0.0	0.093,0.0,0.042,0.023,0.0,0.049,0.59,0.287	-0.129	RI											23411886.0	23413130.0	-0.129
4716	AT5G58200		chr5	+			23549881.0	23549903.0	23550031.0	23550143.0	4716	315,321,472,485,351,519,422,474,278,326,435,388	124,117,88,224,116,191,85,82,74,64,156,103	341,442,270,380,219,305,206,257	124,135,132,85,143,197,131,146	278	150	0.000299346318132	0.0031211255816998	0.578,0.597,0.743,0.539,0.62,0.595,0.728,0.757,0.67,0.733,0.601,0.67	0.597,0.639,0.525,0.707,0.452,0.455,0.459,0.487	0.112	RI											23549881.0	23550143.0	0.112
4729	AT5G59130	SBT4.11	chr5	-			23873411.0	23873506.0	23873589.0	23873849.0	4729	71,103,35,29,56,110,46,56,55,6,122,30	61,110,46,51,124,47,71,56,63,2,120,25	55,65,53,67,42,34,48,24	141,105,50,99,88,123,102,79	233	150	0.000114789057822	0.0014682940566252	0.428,0.376,0.329,0.268,0.225,0.601,0.294,0.392,0.36,0.659,0.396,0.436	0.201,0.285,0.406,0.303,0.235,0.151,0.233,0.164	0.15	RI											23873411.0	23873849.0	0.15
4839	AT5G64000	SAL2	chr5	+			25616814.0	25616890.0	25617021.0	25617095.0	4839	40,24,57,74,45,93,98,40,60,9,30,68	126,308,820,1201,356,788,1646,210,409,370,180,730	53,68,67,54,29,21,16,51	793,974,916,859,10,22,8,4	281	150	8.67202380468e-05	0.0011663754510196	0.145,0.04,0.036,0.032,0.063,0.059,0.031,0.092,0.073,0.013,0.082,0.047	0.034,0.036,0.038,0.032,0.608,0.338,0.516,0.872	-0.25	RI											25616814.0	25617095.0	-0.25
4888	AT5G66558		chr5	-			26563997.0	26564383.0	26564530.0	26566847.0	4888	39,13,29,47,25,58,30,55,41,44,31,43	8,13,18,28,12,12,7,22,13,18,33,2	41,48,63,27,6,27,39,11	3,17,14,8,3,0,0,1	297	150	0.000715722381717	0.0063317828528724	0.711,0.336,0.449,0.459,0.513,0.709,0.684,0.558,0.614,0.552,0.322,0.916	0.873,0.588,0.694,0.63,0.503,1.0,1.0,0.847	-0.198	RI											26563997.0	26566847.0	-0.198
4927	AT3G15351		chr3	+			5176718.0	5176809.0	5177025.0	5177293.0	4927	9,48,48,35,13,48,85,34,49,32,47,36	45,39,112,123,65,78,97,26,64,103,77,84	35,29,27,16,16,22,0,6	83,81,85,98,71,36,68,52	300	150	5.04761874476e-06	0.0001138696901374	0.091,0.381,0.176,0.125,0.091,0.235,0.305,0.395,0.277,0.134,0.234,0.176	0.174,0.152,0.137,0.075,0.101,0.234,0.0,0.055	0.102	RI											5176718.0	5177293.0	0.102
4945	AT3G02290		chr3	+			458411.0	459181.0	459280.0	459504.0	4945	47,29,42,15,24,47,28,28,16,6,43,18	17,4,27,6,27,12,30,19,15,18,3,13	17,22,8,49,17,33,8,25	30,21,26,16,20,23,24,29	249	150	0.00592962250964	0.0347866594906497	0.625,0.814,0.484,0.601,0.349,0.702,0.36,0.47,0.391,0.167,0.896,0.455	0.254,0.387,0.156,0.648,0.339,0.464,0.167,0.342	0.182	RI											458411.0	459504.0	0.182
4999	AT3G49430	SR34A	chr3	+			18331508.0	18331712.0	18332641.0	18332754.0	4999	119,97,132,246,112,100,193,114,69,74,101,94	188,238,114,192,190,265,110,162,137,206,210,192	78,142,84,116,94,44,83,87	231,239,366,274,362,424,296,352	300	150	9.07818265006e-12	1.1263755123061943e-09	0.24,0.169,0.367,0.39,0.228,0.159,0.467,0.26,0.201,0.152,0.194,0.197	0.144,0.229,0.103,0.175,0.115,0.049,0.123,0.11	0.121	RI											18331508.0	18332754.0	0.121
5020	AT2G39445		chr2	-			16469778.0	16470152.0	16470368.0	16470770.0	5020	40,37,18,8,5,34,44,39,16,16,34,40	29,30,86,55,56,84,72,41,59,21,13,58	10,17,10,13,17,5,4,5	25,72,48,46,52,31,28,18	300	150	5.02318687231e-05	0.0007509059170865	0.408,0.381,0.095,0.068,0.043,0.168,0.234,0.322,0.119,0.276,0.567,0.256	0.167,0.106,0.094,0.124,0.14,0.075,0.067,0.122	0.133	RI											16469778.0	16470770.0	0.133
5049	AT3G06880		chr3	-			2170630.0	2170775.0	2170845.0	2170971.0	5049	20,9,15,11,36,18,8,20,32,5,3,19	14,4,9,12,16,8,15,8,14,4,5,9	18,7,17,24,44,51,38,47	1,3,12,16,3,10,10,23	220	150	0.00530868642095	0.0318200612405493	0.493,0.605,0.532,0.385,0.605,0.605,0.267,0.63,0.609,0.46,0.29,0.59	0.925,0.614,0.491,0.506,0.909,0.777,0.722,0.582	-0.185	RI											2170630.0	2170971.0	-0.185
5097	AT3G11890		chr3	+			3755541.0	3755708.0	3756019.0	3757006.0	5097	19,16,7,12,11,7,16,19,13,19,30,2	0,0,0,2,1,4,9,2,0,0,0,7	2,15,10,15,4,9,11,15	4,4,11,0,8,5,0,6	300	150	0.00139157159538	0.0109451185861663	1.0,1.0,1.0,0.75,0.846,0.467,0.471,0.826,1.0,1.0,1.0,0.125	0.2,0.652,0.312,1.0,0.2,0.474,1.0,0.556	0.241	RI											3755541.0	3757006.0	0.241
5252	AT4G28020		chr4	-			13934937.0	13935059.0	13935161.0	13935479.0	5252	4,0,0,1,4,2,0,0,3,0,6,5	20,14,10,11,23,20,6,11,9,1,23,15	0,9,8,0,14,22,0,12	22,25,15,6,14,11,16,51	252	150	0.00260721278217	0.0181964519560592	0.106,0.0,0.0,0.051,0.094,0.056,0.0,0.0,0.166,0.0,0.134,0.166	0.0,0.176,0.241,0.0,0.373,0.543,0.0,0.123	-0.118	RI											13934937.0	13935479.0	-0.118
5288	AT3G19500	BHLH113	chr3	-			6759015.0	6759471.0	6759554.0	6759656.0	5288	0,4,0,11,5,6,1,0,0,0,0,1	31,0,18,18,8,14,11,6,16,2,21,3	5,2,6,1,9,4,0,14	9,14,6,8,1,1,3,4	233	150	0.000151719346754	0.0018144171516628	0.0,1.0,0.0,0.282,0.287,0.216,0.055,0.0,0.0,0.0,0.0,0.177	0.263,0.084,0.392,0.074,0.853,0.72,0.0,0.693	-0.217	RI											6759015.0	6759656.0	-0.217
5293	AT4G18230		chr4	-			10081529.0	10081731.0	10081889.0	10082057.0	5293	17,39,51,28,25,47,48,24,54,17,34,30	10,22,21,28,47,52,35,19,21,52,27,15	15,23,26,21,19,12,8,6	17,29,33,40,88,80,90,87	300	150	9.9459329661e-12	1.2039430563598607e-09	0.459,0.47,0.548,0.333,0.21,0.311,0.407,0.387,0.562,0.14,0.386,0.5	0.306,0.284,0.283,0.208,0.097,0.07,0.043,0.033	0.227	RI											10081529.0	10082057.0	0.227
5355	AT2G21590	APL4	chr2	+			9238364.0	9238761.0	9239032.0	9239098.0	5355	12,16,50,33,12,23,134,8,8,4,153,7	0,0,1,0,0,2,10,2,0,0,6,3	28,14,18,33,4,15,7,17	7,1,0,4,8,0,0,4	300	150	0.00922944510256	0.0495733074069321	1.0,1.0,0.962,1.0,1.0,0.852,0.87,0.667,1.0,1.0,0.927,0.538	0.667,0.875,1.0,0.805,0.2,1.0,1.0,0.68	0.123	RI											9238364.0	9239098.0	0.123
5401	AT3G26670		chr3	-			9800469.0	9800608.0	9800814.0	9801209.0	5401	139,139,179,214,186,298,174,95,200,198,154,206	10,23,10,13,22,40,21,2,29,26,24,15	137,161,148,171,53,112,101,58	24,26,18,50,18,6,15,27	300	150	0.000749827737048	0.006574902931041	0.874,0.751,0.899,0.892,0.809,0.788,0.806,0.96,0.775,0.792,0.762,0.873	0.741,0.756,0.804,0.631,0.596,0.903,0.771,0.518	0.117	RI											9800469.0	9801209.0	0.117
5407	AT3G55850	LAF3	chr3	-			20724352.0	20724459.0	20724648.0	20725024.0	5407	116,136,232,259,133,196,212,157,70,84,115,136	32,68,68,112,74,90,65,23,12,31,75,48	110,197,144,215,160,170,169,121	69,86,90,68,64,112,125,115	300	150	0.00165621284882	0.0125492891125094	0.644,0.5,0.63,0.536,0.473,0.521,0.62,0.773,0.745,0.575,0.434,0.586	0.444,0.534,0.444,0.613,0.556,0.431,0.403,0.345	0.115	RI											20724352.0	20725024.0	0.115
5409	AT3G55850	LAF3	chr3	-			20724648.0	20724721.0	20724922.0	20725024.0	5409	115,187,243,187,202,242,250,225,154,126,163,232	44,67,81,153,91,108,101,47,18,58,85,75	146,187,161,200,156,169,178,162	82,72,112,74,98,140,163,116	300	150	0.000424020755099	0.0041423884242434	0.567,0.583,0.6,0.379,0.526,0.528,0.553,0.705,0.811,0.521,0.489,0.607	0.471,0.565,0.418,0.575,0.443,0.376,0.353,0.411	0.121	RI											20724648.0	20725024.0	0.121
5430	AT1G73130		chr1	+			27499034.0	27499191.0	27499455.0	27499559.0	5430	26,32,2,15,17,19,31,4,15,25,15,18	0,0,0,0,0,1,0,0,0,0,0,0	6,22,20,16,13,2,6,7	12,0,0,0,2,14,0,0	300	150	5.13065394973e-05	0.0007601025538062	1.0,1.0,1.0,1.0,1.0,0.905,1.0,1.0,1.0,1.0,1.0,1.0	0.2,1.0,1.0,1.0,0.765,0.067,1.0,1.0	0.238	RI											27499034.0	27499559.0	0.238
5435	AT3G44340	CEF	chr3	-			16020046.0	16020101.0	16020200.0	16020326.0	5435	0,9,0,0,0,2,0,0,5,7,0,1	5,5,6,1,13,12,2,13,10,1,3,8	5,6,12,3,1,11,15,26	24,2,8,3,0,17,13,9	249	150	6.09343580471e-06	0.0001306398509281	0.0,0.52,0.0,0.0,0.0,0.091,0.0,0.0,0.231,0.808,0.0,0.07	0.112,0.644,0.475,0.376,1.0,0.28,0.41,0.635	-0.348	RI											16020046.0	16020326.0	-0.348
5460	AT5G15460	MUB2	chr5	-			5019972.0	5020233.0	5020569.0	5020926.0	5460	64,56,67,95,57,121,121,98,88,65,98,82	73,91,136,141,112,126,95,121,92,33,78,74	74,68,57,87,46,23,21,34	110,90,147,150,116,86,82,65	300	150	3.47891385477e-07	1.1745475823961572e-05	0.305,0.235,0.198,0.252,0.203,0.324,0.389,0.288,0.324,0.496,0.386,0.357	0.252,0.274,0.162,0.225,0.165,0.118,0.114,0.207	0.123	RI											5019972.0	5020926.0	0.123
5493	AT3G46658		chr3	+			17189302.0	17189845.0	17190003.0	17191349.0	5493	5,12,42,62,108,32,87,20,16,1404,1061,5	5,37,26,22,36,30,25,0,12,21,13,13	12,15,19,38,5,21,10,5	18,27,10,45,20,17,3,12	300	150	7.36992295638e-05	0.0010188559229112	0.333,0.14,0.447,0.585,0.6,0.348,0.635,1.0,0.4,0.971,0.976,0.161	0.25,0.217,0.487,0.297,0.111,0.382,0.625,0.172	0.232	RI											17189302.0	17191349.0	0.232
